From, To, Ratio, Pfrom, Qfrom, Pto, Qto, CEQ/XfEnd id
160,161,0.0000, -593.160240, -171.774789,  596.962907,  -10.895834,53D79F06-7EF4-4FA8-A78D-5420BDF945B9
160,172,0.0000,  297.079452,  154.610341, -296.956711, -176.983340,97E513C7-8FC6-44F1-8F2D-5C514398C8CE
160,173,0.0000,  135.009326,   36.403785, -134.866333, -148.102652,6B2E3638-A50B-46D4-87B4-92D66E2C3B0D
161,198,0.0000, -596.962907,   10.895834,  607.222871, -505.405372,E22187BD-EF8B-4C9C-9871-6BFC48751E6A
162,163,0.0000, -195.990484,  198.513520,  196.599705, -300.320335,7CFE416C-477E-4064-A173-759BE3D6CB5C
162,163,0.0000, -114.823375,   66.951109,  115.185778, -222.572044,9C4570FF-0B73-4BD8-9EA4-836C6A877ACE
162,163,0.0000, -114.843484,   66.946851,  115.202279, -222.366713,B6CD0EBD-8C41-4769-8B94-6C78900CBEB9
162,173,0.0000, -134.668597, -224.551578,  134.866333,  148.102652,4152302A-4080-49D1-B5E9-681C48C68E24
162,174,0.0000,  146.500744,  -43.652576, -146.369900,  -57.908784,29F6C37C-AD38-4E39-8D63-4DFF39F63BFE
162,177,0.0000,  155.097547,  -33.221099, -154.949213,  -67.874636,B0174CBD-A0F1-4924-90A9-B2FE689090F0
163,164,0.0000, 1519.358463,   49.811657,-1514.131467,   18.911586,0CAF4A0B-7D62-408C-9990-27D50CD649B4
163,164,0.0000, 1536.400111,   61.450872,-1531.749680,   11.340624,1D7E39BA-CF43-4903-A799-52586F4072A8
163,181,0.0000, -870.678731,   90.911153,  879.991588,  -84.027778,1259E9AC-1238-48B8-B55B-4C1725D1FFD0
163,181,0.0000,-1016.397216,  -13.840484, 1019.526945, -140.312429,1B4FF220-0F3D-49A9-A21C-FF849EC68EBB
163,187,0.0000,  665.899444,  -23.610502, -665.024496,  -72.386670,838BBF71-1A72-4F4B-A953-4B2CCC629DBB
163,204,0.0000, -440.714135, -127.938710,  444.474746,   -5.606303,C4943D20-7402-424F-8B37-DFC060B12C02
164,165,0.0000, 1094.121056,   23.261192,-1094.002398,  -21.148635,69DE1162-0C0E-40F1-9B85-2B3C49938F4E
164,165,0.0000, 1094.121056,   23.054274,-1094.002398,  -21.355481,A69989BF-75B5-4171-A7AE-0C63E48082FA
164,187,0.0000, -169.334275,  -70.553869,  169.391140,  -58.440201,9AD31372-7019-4A05-A5E4-09184348F41D
166,217,0.0000,  398.459327, -101.828799, -389.190592,   78.445345,49C32E68-8141-41DC-878A-889D07BAED39
167,168,0.0000,  394.522435,   32.213704, -394.429415,  -30.564587,2A9EAF34-4F2F-4B60-BCF6-D7114AC3BFF4
167,168,0.0000,  445.618304,   33.784329, -445.499740,  -31.827448,1BC28159-D72C-423F-AA22-8CCFB35CB434
167,183,0.0000,  296.690250,  -82.040653, -294.914193,   18.607460,36243BEC-39F9-47EE-856D-D3103C450149
174,175,0.0000,  146.369900,   57.908784, -146.369900,  -64.495063,B4328B9E-D8BD-49D8-902A-206E23F654F1
177,178,0.0000,  154.949213,   67.874636, -154.949213,  -74.381711,AD675D43-0E22-47E1-B34F-782D6695FD34
180,181,0.0000,  824.763525,  -66.509734, -817.053469,   22.543292,93814F63-0A15-4573-8122-71BE92FB87DC
180,181,0.0000,  824.763525,  -66.509734, -817.053469,   22.543292,689C38B2-2827-4DF0-B5CA-A3A421F52152
180,182,0.0000,  439.688163, -168.189215, -438.292857, -168.434373,5F6280C0-B71F-4AD5-A916-4C599750C718
180,182,0.0000, 1637.077072,   88.575221,-1583.036207,  372.305325,290CF094-7572-4ACC-B9DE-1DFFA2700F29
180,186,0.0000, 1882.999183,    7.298876,-1875.882881,  154.437519,54AF318B-81E7-4E6D-BFA8-55C21F5105B3
180,186,0.0000, 1882.999183,    7.298876,-1875.882881,  154.437519,77713C91-5CA8-4EA9-893D-F7EDA1736DCE
181,186,0.0000, -204.299907,  -86.810515,  204.384531,  -39.743463,457A867A-E985-4B48-8FD9-1193CA656E7E
181,186,0.0000, -204.299907,  -86.810515,  204.384531,  -39.743463,2140C4AF-B322-4BB1-9F17-B4E1133816BF
181,187,0.0000, 3124.196187,  182.220409,-3104.510175,  494.329731,44D459BB-1D8E-4AE4-B542-A10D54E0FCAE
181,187,0.0000, 3124.196187,  182.220409,-3104.510175,  494.329731,6893FBBD-A47A-40EA-9B8D-182254442693
181,204,0.0000,  285.616609, -274.859126, -283.989156,  105.670635,295A8EDC-80D4-4C5B-9E4A-F242372FBF62
182,204,0.0000, -135.115261, -290.954941,  135.261867, -197.006362,23C606C8-9A53-404E-9C60-008AF05EACBA
183,195,0.0000,  -87.953599,  -79.302874,   88.134563,    2.174117,A5E6C2CC-AA6C-407D-9EC7-6968E2BD332F
186,187,0.0000, 1135.671141,    9.090188,-1121.565983,  145.920084,732DDEAF-4345-4A5A-A6CA-4D405EDD3DDA
186,192,0.0000,  906.456635, -169.680280, -899.653903,   -0.451368,71DA1FB2-2504-435D-9AE0-797CA5468D19
187,188,0.0000, 4229.714651, -614.008877,-4110.838842,  815.673976,57B0DCFB-4467-44DB-9407-E31D16A2A755
188,189,0.0000, -380.698390, -239.269471,  382.055370,  153.461132,912AF17B-A999-4A49-913E-19A706B2EDF9
192,193,0.0000,  168.161641, -213.623205, -167.177032, -251.782438,933CB20E-9D4A-404F-BDA4-AE10699F5BA8
194,195,0.0000,   88.308570,  -75.784335,  -88.134563,   -2.174117,9CE07F34-19F7-4C28-B1EB-04959849F948
199,200,0.0000, 1494.386240, -372.634518,-1466.736562,  255.454765,0DBB5705-9641-4D32-B84E-23A184010B59
199,210,0.0000,  271.028308,  192.095325, -271.028308, -216.630215,2F35C4DF-1D66-4E78-B9FD-CCAD403B7147
199,219,0.0000,  318.457676,  -55.737431, -312.200095,   11.219059,94F3572C-45F3-4997-88D1-1E6B0A9E7AF0
200,210,0.0000, -551.294678,  -18.960195,  551.294678,   29.173041,ACE515B1-ACA6-49F6-9104-5CC8DB573990
200,210,0.0000, -551.294678,  -18.960195,  551.294678,   29.173041,19946DFC-C736-48DD-8309-E975F5FD1687
200,222,0.0000,  484.525562,   -2.986711, -469.560663,   56.773675,AE12F1BC-FF73-47E0-92D1-A658B60DF759
200,222,0.0000,  484.525562,   -2.986711, -469.560663,   56.773675,ED0A2E78-9455-4A5A-8FE8-BECA7788655C
201,206,0.0000,  -81.790764,   -2.592908,   82.484856,  -26.600051,DCD419E7-EE9B-49B7-A0F6-7B3A7646BB89
201,214,0.0000, -480.496484,  230.577511,  509.842100,   -1.889077,89DD935A-F90D-4441-A98A-81BD4182A384
203,204,0.0000,  444.683181, -441.264986, -440.063925,   92.222583,8A12C09A-B57C-476A-ABC5-058EF432DCF8
205,207,0.0000, -201.190956,  -43.484320,  201.492591,   27.712012,7E9081DE-B057-413B-914E-0A259170BF4D
205,212,0.0000, -372.947189,   89.635516,  390.037999,   31.357935,20FA23B2-F456-412F-88B5-2BE0AA885057
205,212,0.0000, -372.947189,   89.635516,  390.037999,   31.357935,441D9AB3-5EB9-44AB-A1DD-1BA9A79DEB59
205,213,0.0000,  593.597448,  185.903328, -548.873499,  184.524055,3F1A5B47-DA0B-4DF2-A704-8720E647653C
206,207,0.0000, -718.874956,  191.163356,  722.560682, -110.095642,DBE21215-5E5C-4FC8-97AD-E62A326E846C
211,233,0.0000,  688.161540, -472.137575, -688.161540,  501.803451,39A3A55D-C3F0-4B83-A1FD-DA20B09F1DD6
212,213,0.0000,  866.434569,  452.111597, -759.059459,  477.677359,A4F4741A-0A1C-499B-8DFA-8633FFBADBCF
212,214,0.0000,   -9.152076,   -5.526773,    9.173672,  -26.134648,20201913-E4B3-4270-8EFD-8399D85F4D97
212,214,0.0000,   -9.152076,   -5.526773,    9.173672,  -26.134648,06F6DFA2-200C-4015-86BC-21DCB78E4929
214,231,0.0000, 1117.977050,  350.039743,-1038.773109,  317.996450,0960C5F6-3F73-4533-A5F1-11DBA847ED30
214,231,0.0000, 1117.582905,  351.937495,-1039.506407,  316.356200,606D0D47-504A-44ED-968F-4A4EA6D88ADA
217,219,0.0000, -642.850533,  248.654007,  670.425109,  -69.828522,1A490A4D-8657-499A-843D-7CB98122A95E
217,219,0.0000, -642.850533,  248.654007,  670.425109,  -69.828522,F4E0BD07-3616-4677-B3B5-9949EB59564C
217,220,0.0000, -261.459104,   92.815187,  269.057773,  -61.264051,9F97EDD1-4D8F-4D88-B5E3-3CE7E75ACDC7
219,220,0.0000,  287.682926,  -88.379234, -282.544885,   28.839911,91DF6437-822B-4F49-940C-7856F90768BA
220,228,0.0000,  -46.887889,   26.643891,   47.311091,  -56.503118,4E958808-AB27-4180-BF1D-6BAD92F37C92
222,223,0.0000,  295.808274, -344.354947, -291.141821,  294.210586,39EEA5A3-865B-49E9-B6D5-0838B58A3756
222,225,0.0000,  318.635983, -434.667445, -312.652710,  404.249028,9C13F52F-CEA5-4A7E-86EE-EB135298AB95
222,230,0.0000,   72.481878,  -41.239368,  -72.386010,    5.701911,B360FF45-1841-46B5-AAF5-FA8F09E142DE
222,230,0.0000,   72.481878,  -41.239368,  -72.386010,    5.701911,5C0558F0-649C-44AE-933F-DFF6885832C9
223,224,0.0000, -367.557829,   -0.057198,  374.919484,  -14.374738,94D8048F-19B8-4918-8944-9A6B52274E79
223,224,0.0000, -411.601320,   13.942463,  420.311758,   -5.737542,B4C37C58-6765-4DAB-A134-9ADF4F095C1C
223,225,0.0000,  -26.372749,    9.640685,   26.399671,  -48.368827,75526653-220F-4121-BA1A-A514DE9B0282
223,225,0.0000,  -21.407498,    8.820348,   21.433749,  -46.126947,C79D3D28-F89A-4CDC-B9F9-191F0303C677
223,225,0.0000,  -26.372749,    9.640685,   26.399671,  -48.368827,72C12842-5610-4109-B83F-FA1BF84B1792
223,225,0.0000,  -21.407498,    8.820348,   21.433749,  -46.126947,DE0FBC43-2410-4952-BB87-54B4862C3A62
223,229,0.0000, -303.047464,  -30.564535,  304.185336,   17.629855,390B6278-1DC1-4BB1-B436-58A97DDE3823
223,230,0.0000,  -67.919735,  -15.498294,   67.957991,   -4.266910,D9B74ADF-EE6C-4D61-AFD7-86DF052E0E3E
223,230,0.0000,  -67.919735,  -15.498294,   67.957991,   -4.266910,50673F55-1102-4107-9107-D8B4E92EBCB8
224,225,0.0000,  643.524397,   30.550090, -630.189152,   58.439814,7E9CFD63-0B19-47F2-BFB7-E2BF72657ADB
224,226,0.0000,   13.769825,  -95.767661,  -13.695154,  -49.405720,EAEE0D5A-D2E3-468A-A3FB-4C556AC8058D
224,228,0.0000,  504.810117,   -6.051922, -496.143254,   39.704030,FEC1D97C-E26E-4BCF-961C-ADCD3F3E941A
224,228,0.0000,  507.513876,   -6.034051, -498.754344,   40.448584,56F0AC70-41CF-4E0C-A062-F82119A7D131
224,229,0.0000,  445.402549,  -12.619781, -438.658454,   25.493157,1E65DB3B-912C-4B68-95BD-82D492A639CA
225,228,0.0000, -108.366709,  -34.980537,  108.828125,  -17.846354,68123FB1-6765-48D3-A887-D9B289341742
225,228,0.0000, -105.634721,  -36.425913,  106.004994,  -15.493652,7DBF72DB-A393-473E-9129-CEC8A4837974
225,234,0.0000,  454.399835,   11.474416, -435.746800,   66.549449,5B8BA0E0-8238-47CD-9BDD-1ABD29B1F781
233,234,0.0000,-1277.516889,  258.643265, 1277.516889, -184.065448,43813114-0278-4FC2-AFE6-5CCF5ADB4EE2
237,238,0.0000,  377.702736, -103.603061, -375.443826,   73.671771,8A9B545E-5178-4AD9-BA5B-8C3DE13D3095
239,240,0.0000,  160.514617,  -15.659938, -155.487564,   35.302858,F233115A-AD02-4014-A14A-78C729557188
239,241,0.0000,   73.404468,  -25.666749,  -71.267841,    8.887089,93C320EE-8836-4DE1-970D-D7CA6B48FD18
239,241,0.0000,   73.404468,  -25.666749,  -71.267841,    8.887089,399C0FF8-94BA-44E3-AF50-DE952BF3882E
240,241,0.0000,  -16.149168,  -16.880401,   16.215246,    1.389808,A03B65CF-1CB8-49E2-8FB3-63D219A06053
37,125,0.0000, -500.553185, -124.432230,  500.553185,  100.083204,888ED214-932E-4985-B794-66A58E949BDB
37,127,0.0000, -503.914538, -123.056956,  503.914538,   98.430059,603C81D9-0F3C-4D83-944D-29BBEC9E15A4
37,129,0.0000, -533.307458, -109.672613,  533.307458,   85.297229,8CB52F7A-090C-4CAB-B0BC-6E74F0F78DDD
116,123,0.0000, -232.447016,  -92.436007,  232.459053,   86.429611,37FB254C-4645-44FB-A204-58C89DDC2E96
116,124,0.0000,  503.633192,  -58.288831, -503.633192,   35.173802,75310C86-60EF-4EB5-8C72-D953A37C2FBF
116,126,0.0000,  507.035176,  -59.716429, -507.035176,   36.051440,1E951640-2834-4D9A-8D51-DB466667338A
116,128,0.0000,  536.476986,  -56.607129, -536.476986,   30.437487,3A3184D3-857E-4FD2-B4E8-616A3DC5057B
175,176,0.0000,  146.369900,   64.495063, -146.369900,  -67.485707,3262EE77-903B-4C03-9D6D-BEDD81AEF209
178,179,0.0000,  154.949213,   74.381711, -154.949213,  -77.844789,320034FE-0BCA-4A3D-8318-A46110ACD35F
1,2,1.0000, -343.986391,  149.949066,  343.986391, -134.122867,C772D5DF-27FD-4BA9-B0AF-70B12559120E
1,2,1.0000, -343.986391,  149.949066,  343.986391, -134.122867,C70CF05C-6682-4821-9B61-F0C096E0CF72
2,3,1.0000, 1161.566956,   -5.783281,-1157.579502,  202.307821,B464A6EC-63F0-4677-A002-86CA86E0E857
2,3,1.0000, 1153.193277,   -6.402631,-1149.122718,  201.508724,DDB8C087-B1D0-4B28-86D8-17659F862C5D
2,244,1.0000, -854.125318, -230.069241,  856.000000,  305.147347,1673619B-B1FE-4198-9314-F6F10823AA23
2,245,1.0000, -518.832732, -134.425243,  520.000000,  181.070490,C7409448-8CB2-40F6-8085-20B0B29DA806
2,5,1.0000, -710.416564, -186.988033,  712.000000,  250.274198,D82C6090-EACE-43AE-A899-409BC789FEFD
4,246,1.0000,-2559.079636, -314.829432, 2565.000000,  552.194718,56BC90BB-4533-4FFE-8628-2EAAC8ABD648
4,247,1.0000,-1594.086120, -173.390229, 1598.000000,  329.998662,B5CDE87F-B6F9-4E77-B464-1B66524A782E
4,6,1.0000,-1842.750902, -229.040479, 1847.000000,  399.075808,5B4E1CBB-83C7-4E57-B8A3-7973CF120FA5
7,8,1.0000,-1006.469690,  236.148977, 1006.469690,  -77.659332,038255D0-FEE9-4899-BB3D-D3E7A4232A31
7,8,1.0000,-1006.469690,  236.148977, 1006.469690,  -77.659332,E3A4EA4E-082C-46FA-B3A2-AB6038454469
7,248,1.0000,-2061.798009, -291.242431, 2064.000000,  379.322056,D35DC3EA-2824-4B27-A6DD-441F41CBDD16
7,9,1.0000, -529.563355, -109.562579,  530.000000,  127.034338,DC165080-4C22-47DE-B183-7DB13BE0DADB
11,249,1.0000, -656.073013,  155.533380,  657.000000, -118.395982,121579DA-48D8-4996-9E38-E476D7EC1C1D
11,12,1.0000,-2724.157149,  647.392536, 2728.000000, -493.678487,4FB2EDAA-E7E5-4B2A-93B6-A52EA19B5592
13,250,1.0000,-2128.263612,  257.078046, 2133.000000,  -67.303749,9D127B0A-6A42-4BC7-85E9-BFBC54FADF3B
13,16,1.0000,-1981.499514,  239.419084, 1986.000000,  -59.991800,E90EEA17-5E2B-4A79-A2D0-A682942BE775
14,15,1.0000, 1148.656792,  -47.877621,-1148.656792,  143.503978,6903DE71-7B87-4F7B-8782-55BD2A95ADA9
15,251,1.0000,-3657.272118,  503.229502, 3662.000000, -313.033567,E7C8E7C3-36EE-45E6-8921-AF4A04DB9717
15,252,1.0000,-1264.384930,  175.571698, 1266.000000, -110.968894,BF74E1A6-3A11-47AF-AB1A-311A0D8C6CF4
15,17,1.0000, -217.733493,   30.872391,  218.000000,  -20.220747,84F8671B-6DF5-4F0A-BE37-96DFB94790F0
18,20,1.0000,  -86.761577,   10.734820,   86.782762,   -9.690666,DF0298DA-B908-441F-A598-1CF1FF1D1568
18,253,1.0000,-2351.757500,  340.965542, 2355.000000, -210.930128,20DA8B90-CF82-4E64-AF14-942803D55F7D
18,254,1.0000,-1351.154206,  197.057473, 1353.000000, -123.225730,E0B41D49-763F-4275-AD69-0D58E62AEC15
18,21,1.0000,-5121.842980,  736.289950, 5129.000000, -448.153613,0595FB51-2C13-4D3F-A6E7-CFE686F0328E
22,255,1.0000,-1849.079779,  228.276413, 1853.000000,  -71.983380,19FF0269-A87B-44A1-8037-9280DE8CDCEC
22,23,1.0000, -603.691576,   74.273638,  605.000000,  -21.914697,15BF57B8-1ACA-4E75-8268-A37CC821B051
24,256,1.0000, -403.319387,   27.918827,  404.000000,   -0.715531,3D952058-29A4-4921-B35B-BBBDE4F8EB5F
24,257,1.0000, -272.534193,   18.947248,  273.000000,   -0.314974,44679BA3-12A8-4D7B-81A8-C55ED4958514
24,258,1.0000,  -78.869999,    5.417076,   79.000000,   -0.216225,BE3C00B2-8084-4C09-96D3-C89BF946FB42
24,25,1.0000, -572.087229,   38.892739,  573.000000,   -2.411458,8A21977E-75B2-40BA-8ECF-D23F2CCDFB32
24,33,1.0000,  917.400701,   -7.966247, -915.047285,  123.956046,7050F175-8088-44CD-926E-9EC7CE5A31EA
26,27,1.0000,  384.474249,  -23.774460, -384.474249,   31.001275,27C448B7-6283-41A4-A19E-A1CAA1E7B7E8
26,27,1.0000,  384.474249,  -23.774460, -384.474249,   31.001275,7546EBB6-B9B3-430F-B011-8B45227E69C4
28,259,1.0000, -505.648467,  115.392127,  506.000000, -101.376069,2F9B6168-9695-441B-8A08-BCF7DAE2596A
28,260,1.0000, -201.858797,   45.645329,  202.000000,  -39.991692,EDA22F64-6CDF-45EA-B6E9-64A0A5A01D31
28,29,1.0000, -284.807806,   66.364194,  285.000000,  -58.667132,2209B221-10F3-41DF-B553-5D9C706BF2A7
30,31,1.0000, -401.148800,  110.982831,  401.148800, -102.430450,8D6EFD7D-B26D-4C83-AE8A-E909808AC4B7
30,31,1.0000, -401.148800,  110.982831,  401.148800, -102.430450,3C44C663-ECDC-4823-92C6-171BF51159EE
31,32,1.0000, -878.000000,  215.266388,  878.000000, -211.188964,051BDD50-F64D-4C97-ACD8-64811F6AB72D
34,45,1.0000, -500.000000, 1278.862552,  500.000000,-1276.981869,9100B5B9-4648-44C0-B095-6ED50B0F0801
35,42,1.0000,  -27.087339,  -37.080833,   27.087339,   37.186731,CC6E54C3-AD02-49FB-A9A9-0EFB678968FF
37,44,1.0000,  105.035277,   92.881520, -105.035277,  -90.670371,A1D88A6B-E0FA-4E54-9BCB-6BD52EAB3D15
37,44,1.0000,  105.035277,   92.881520, -105.035277,  -90.670371,8FA0728C-2735-4778-AC39-2BF5777D641F
37,44,1.0000,  105.035277,   92.881520, -105.035277,  -90.670371,0B8D6E7F-33F5-455B-8D0A-4DD1197EE705
38,72,1.0000,-1917.957557,  -59.707232, 1917.957557,  102.153459,1E448448-D563-46E1-B781-4C213651EB74
41,261,1.0000,    0.000000,    0.000000,    0.000000,    0.000000,C62186C7-F6B2-426E-A992-D2FCF410ACE9
41,262,1.0000,-1195.326712, -224.950396, 1195.999000,  252.110834,E4F69E26-F2DB-4456-985E-167F24773866
41,263,1.0000, -250.862670,  -49.482361,  251.000000,   54.984162,0825CA6C-3331-4923-9F3A-C3F2C5ADFC75
41,264,1.0000, -900.490771, -171.924080,  901.000000,  192.132001,7F6D1D78-71B9-4A2B-A8A2-3B1503014AC0
41,265,1.0000, -232.901329,  -65.309666,  233.000000,   69.248823,52F94DC8-8F15-4DC6-96E5-AA4B762B09B9
41,266,1.0000, -703.605985, -135.368224,  704.000000,  151.076964,DDABB9FB-507B-453D-92B2-14C73BDEA1B3
41,267,1.0000,-1275.285459, -241.555914, 1276.000000,  270.392750,5C89C5D6-2A29-4410-9033-8AC124DAC588
41,47,1.0000,-2441.465027,   80.181260, 2448.033288,  181.826076,3012C285-F5FE-413F-AEBD-D68AB742025F
42,48,1.0000,-1000.000000, -324.949680, 1000.000000,  326.055993,F897449C-9B2C-4A80-90A7-F09C30DA76E3
44,46,1.0000, -500.000000,  244.467963,  500.000000, -244.158350,92F6B185-98D4-4484-B2A4-9CE314DCFC93
49,50,1.0000,  381.128561,   94.515731, -381.128561,  -86.665606,5121AE16-8B8D-4F47-968B-0C896B504D18
49,50,1.0000,  381.128561,   94.515731, -381.128561,  -86.665606,FDC4186C-019D-4ACC-BA76-B80B1DDB6A99
49,50,1.0000,  381.128561,   94.515731, -381.128561,  -86.665606,AA50A541-9F00-4142-AA26-CA99F0F078E3
51,52,1.0000,-1899.000000,  135.453606, 1899.000000, -117.353741,B4B5F42F-13F8-49C3-A066-60A648207E0E
54,65,1.0000,  -62.006558,  141.672513,   62.066384, -138.483361,71646468-C6D1-46E1-A66A-CBD960069DBE
55,68,1.0000,  -62.440539,   58.428266,   62.449840,  -57.436560,E72B9D99-EFFA-431E-A492-40C12032AC3C
55,68,1.0000,  -62.440539,   58.428266,   62.449840,  -57.436560,F769DE84-D9BF-42D4-839D-6841ED202824
56,60,1.0000,  -84.345444,    8.851647,   84.359345,   -7.226613,D1EC514A-B425-4A73-A3D6-8D7D69F8058E
57,77,1.0000,-1537.000000,  -59.692810, 1537.000000,   71.530238,1751453B-3300-45B0-A918-2FA18E8C093D
58,74,1.0000,  -42.416876,   39.220476,   42.436445,  -38.725940,FCD3C7A1-874C-4801-8BF7-C391342D9B16
59,74,1.0000,  -42.416876,   39.220476,   42.436445,  -38.725940,4CBA186E-0352-4B9F-983B-50AE19D53147
61,79,1.0000, -200.000000,   28.700263,  200.000000,  -28.496202,C7C3F0E1-9FD9-4B25-B419-8D426A8750DD
63,75,1.0000,-2282.000000,  -72.793444, 2282.000000,   98.879950,53F53483-674F-4FB1-9AD0-AF6C69AD86E1
64,76,1.0000, -232.000000,   31.241078,  232.000000,  -30.967163,949094B4-81F7-4D06-822C-287AA6A485F2
65,78,1.0000,  -83.000000,   87.480802,   83.000000,  -87.408156,DCFE547B-2288-45EA-8EBF-61DAF584A25E
67,74,1.0000,  152.230760,   -6.930558, -152.160655,   10.038528,B5598F76-A231-426D-9770-165DBA1A74D1
67,74,1.0000,  151.096436,   -6.853442, -151.027373,    9.938242,9CB17B02-2B5E-47E8-A63C-6AFB633EFD13
83,85,1.0000,  301.085329,   -9.490547, -300.289547,   36.225250,83D0CF63-B290-4BE1-868E-49CCCE3CA434
84,268,1.0000,    0.000000,    0.000000,    0.000000,    0.000000,3C119D5F-CBCF-49AF-9097-BC38F2BF1CD0
84,87,1.0000,  -30.987986,  120.655350,   31.000000, -120.174012,74E29032-4617-4D48-AF40-EAC49E0B4EAD
86,269,1.0000,  -13.989255,    4.777637,   14.000000,   -4.347830,1F1020D6-257C-4E93-B2BE-16249ADC7132
86,88,1.0000, -205.811791,   59.466318,  206.000000,  -51.943808,668AB0AD-CA16-4209-AB11-453202AF472A
92,270,1.0000,-2257.712691,  287.579244, 2261.000000, -155.881435,FE4E6616-08A2-4D6A-AD8E-E9313656393E
92,271,1.0000, -607.156285,   78.696307,  608.000000,  -44.906822,660ED88B-9FA6-49BC-BC18-46015F00AB54
92,272,1.0000,-1019.543657,  130.930167, 1021.000000,  -72.718346,FBB40351-C884-4564-AB1A-FCD33ECFA03E
92,94,1.0000, -103.863927,   13.798107,  104.000000,   -8.355202,FAA5BA16-D912-48F0-861D-8B3E9B3375B8
95,97,1.0000,  114.738064,   10.844551, -114.699568,   -8.611750,22F6C11D-AB34-4228-868E-43CB30CF2FC8
95,97,1.0000,  114.738064,   10.844551, -114.699568,   -8.611750,50110572-F605-41E5-8CF5-5DECB350B03D
95,97,1.0000,  114.738064,   10.844551, -114.699568,   -8.611750,951DAE14-E5B7-4A82-AA12-5BC38A905421
97,273,1.0000, -190.719148,   64.661723,  191.000000,  -53.423306,6E2155F0-6E58-4EC2-A0F2-9D9DE1A0C279
97,100,1.0000, -619.063882,  204.782180,  620.000000, -167.292110,E9F2EB0B-6D31-4196-8B01-1F9603404E73
102,106,1.0000,    0.000000,    0.000000,    0.000000,    0.000000,98174D63-4ABE-4E05-BD73-002E91E3FC29
103,274,1.0000, -744.061038,  122.502358,  745.000000,  -85.016958,1DDA81AD-816C-4876-A245-EDD1BBB0ECE8
103,107,1.0000, -480.413466,   80.491243,  481.000000,  -57.029902,ADF3C24E-A16F-483F-B780-FEC5C5E41713
108,275,1.0000, -292.636133,   52.083852,  293.000000,  -37.540512,E870E811-691D-4D0D-A285-B2546203EF3E
108,276,1.0000,  -12.985613,    2.486903,   13.000000,   -1.911392,C276DFC6-E68A-4548-887B-CFDAF7725019
108,109,1.0000, -781.961825,  134.035502,  783.000000,  -92.589311,A2CDC207-A5A8-4504-8D49-E03411A8D13C
110,277,1.0000,  -66.952985,   16.458531,   67.000000,  -14.577924,1F92F29B-15E3-4CA8-856A-E78AADC834A2
110,111,1.0000,  -29.976653,    6.754172,   30.000000,   -5.820296,89404F25-A470-4A22-8147-1E4FC2BB245F
112,113,1.0000, -222.000000,  301.618109,  222.000000, -300.918928,AC9473A9-FFC2-4DF4-B3F2-90B5778C94DF
112,218,1.0000,   22.166573, -124.460317,  -22.024763,  129.224501,F41D2122-E7AB-455B-B06E-5E2D14AFFE76
112,218,1.0000,   22.166573, -124.460317,  -22.024763,  129.224501,B993DE8C-03E3-4C9F-896C-6DBE1E603457
114,120,1.0000,-2108.000000,  457.079577, 2108.000000, -433.919825,8D28BDE7-9088-4443-94A9-FA3DF2689FE2
115,117,1.0000,  290.477726,   15.121167, -290.232865,   -0.919208,2E6D12C1-9D15-42E2-8256-C207B651EAD0
116,118,1.0000,  -25.454141,   70.970735,   25.470543,  -70.019393,75D5E21E-BBE8-4826-AA14-B67DC801AE20
116,118,1.0000,  -37.264024,  103.756920,   37.287403, -102.365862,6A2810BC-C8D5-4E85-931A-C81C0D823027
118,278,1.0000, -228.905157,  168.897572,  229.000000, -165.102270,88E12949-4197-4763-82CE-5BAF36FB789A
118,279,1.0000, -149.938050,  112.513218,  150.000000, -110.041094,1B6A68D9-D944-4133-8792-5068E5DAA6F1
118,121,1.0000,    0.000000,    0.000000,    0.000000,    0.000000,356443E0-3663-44D3-8712-B7FA6E93C2FF
119,122,1.0000, -679.000000,  159.194727,  679.000000, -156.766643,8C8E9412-C7C5-42FF-BF64-6E903758F591
130,146,1.0000,  270.199160,  -11.279873, -269.990183,   23.400568,BA5AEBAB-CEDB-4F64-85D4-4EAE9DD6F73E
131,147,1.0000,  419.249891,  -73.504130, -418.708841,  104.884995,A4D4E963-B619-4509-9C6C-B28E160ACF22
131,157,1.0000,-1355.000000,  461.729051, 1355.000000, -451.529532,5EE67D52-056F-41A0-B7F9-612D4E2F7EDF
132,152,1.0000, -352.794562,  153.317433,  353.214974, -128.933523,A6D7C7F1-30A9-4212-997D-743C90D0E11B
133,153,1.0000,  107.015468,   65.198566, -106.985688,  -63.337295,1F1E8183-CAFC-492A-B9F4-7D4D3DACFB89
134,151,1.0000,  792.595212,   53.963690, -790.787330,   50.893467,4EE44034-3D6D-4326-B939-B1DA7567E90E
135,150,1.0000, -773.205735,  192.513592,  773.808056,  -87.709794,4DAEAA44-FB57-4235-A011-BC4FB76C1B8D
140,154,1.0000,   -0.002790,   -5.725246,    0.003079,    5.734962,04591818-A593-48FD-BA1A-8AE354AFF2E5
149,155,1.0000,  204.276006,    8.622538, -203.911050,    3.638333,4A99F693-B40D-4937-9152-CA7436D0F526
149,155,1.0000,  204.276006,    8.622538, -203.911050,    3.638333,8A5ED417-D329-47FA-890D-54C87D8ACE1A
150,280,1.0000,-1210.727291,  155.670288, 1212.000000, -104.643534,0759FD77-AB26-4D27-AB2F-5726D899493F
