From, To, Ratio, Pfrom, Qfrom, Pto, Qto, CEQ/XfEnd id
18,127,1.0000,    0.000024,   -1.064326,   -0.000000,    1.065272,97F530E8-CCB7-41A0-B463-D2CDF04985D2
127,18,1.0000,   -0.000000,    1.065272,    0.000024,   -1.064326,994B88F0-EF29-4986-AC4D-3461F8BD4264
18,128,1.0000,  -24.979162,    0.375986,   25.000000,    0.457625,AB5B246D-99AB-442A-85B3-34A9D61970AA
128,18,1.0000,   25.000000,    0.457625,  -24.979162,    0.375986,6F7D6678-B0BC-4813-8759-3998FF9B1B7C
19,129,1.0000,    0.000216,   -3.211290,    0.000000,    3.219930,9CF5E112-0751-475C-A35A-49C0DBEC6209
129,19,1.0000,    0.000000,    3.219930,    0.000216,   -3.211290,FFCC4BE3-1EF8-4C4A-9259-1B9C158346BE
19,130,1.0000,  -19.979923,   -0.438541,   20.000000,    1.241624,55812D82-7071-4153-85ED-1924B6B7767A
130,19,1.0000,   20.000000,    1.241624,  -19.979923,   -0.438541,81604D6E-DCB6-4B9C-8B74-64EF922E8DA0
1,119,1.0000,    0.006429,  -17.310907,    0.000000,   17.568104,97CA8705-0D19-4095-B9BB-A8E70BBB6F80
119,1,1.0000,    0.000000,   17.568104,    0.006429,  -17.310907,6DD56C5B-06C7-4185-8542-C38F0B977AF3
24,131,1.0000,  -30.550183,   20.600746,   30.555571,  -20.331345,D4BB1D1B-C6AF-424F-9F0C-79430D820B53
131,24,1.0000,   30.555571,  -20.331345,  -30.550183,   20.600746,CD5D54AC-A0F4-4059-8DAC-3FCD28FF0639
24,132,1.0000,   -1.999634,    1.240455,    2.000000,   -1.222143,EB400C42-0BDD-4A90-9719-33A9705650FE
132,24,1.0000,    2.000000,   -1.222143,   -1.999634,    1.240455,41589065-7EE0-4BE4-91EF-57E5537B361E
25,133,1.0000, -182.487698,   59.725567,  182.800000,  -45.530037,04F0B42B-5C87-471E-B13A-7649E1CB20F1
133,25,1.0000,  182.800000,  -45.530037, -182.487698,   59.725567,DD04FF77-FB21-41DA-91B2-32CC74C7F805
26,134,1.0000, -129.757487,    1.281621,  130.000000,    8.416020,73D16C7A-B626-4F42-8366-1093E3900C43
134,26,1.0000,  130.000000,    8.416020, -129.757487,    1.281621,5A9D618F-F27F-4593-B4C9-A6A194A48A58
26,25,0.9600,  -21.436832,   49.908777,   21.436832,  -48.861923,A38213EF-90E1-447B-9C29-0790AC9635E7
25,26,0.9600,   21.436832,  -48.861923,  -21.436832,   49.908777,BA362D7A-F917-4025-A9C0-185B3AC1B53C
27,135,1.0000,    0.000100,   -4.743000,    0.000000,    4.748009,3F7CDD0E-A553-4FD1-AF23-1886EEAC3E7A
135,27,1.0000,    0.000000,    4.748009,    0.000100,   -4.743000,6DFFC276-3537-4461-999B-B84C71E1107A
27,136,1.0000,   -9.995993,   -0.227130,   10.000000,    0.427496,B2000984-5D49-40C0-8647-590B0AA951D7
136,27,1.0000,   10.000000,    0.427496,   -9.995993,   -0.227130,D4DA5B56-AAFF-41A0-AE4C-D233EA52C682
30,17,0.9600,  105.342354,   70.483109, -105.342354,  -64.711930,A0E34DAA-E6D3-4BDB-9ACA-817726A73815
17,30,0.9600, -105.342354,  -64.711930,  105.342354,   70.483109,1090BE5C-0BD3-44F5-AE14-E5494C7A999B
31,137,1.0000,   -6.967056,    0.079175,    7.000000,    0.412527,2D219CF6-78D9-4287-A269-C79AF22A778C
137,31,1.0000,    7.000000,    0.412527,   -6.967056,    0.079175,899A2042-2A33-4D26-BA7A-F1E43F0977BE
31,138,1.0000,   -9.989515,   -4.011432,   10.000000,    4.167927,F621BCC0-6254-4960-B8D2-8F4AE5C8F70B
138,31,1.0000,   10.000000,    4.167927,   -9.989515,   -4.011432,86D6EF1A-FA18-43B0-A8B2-CA8F4194CAF6
32,139,1.0000,    0.000009,   -0.674435,   -0.000000,    0.674814,C9EA864B-92A4-4B05-86A0-E4E5B64021B7
139,32,1.0000,   -0.000000,    0.674814,    0.000009,   -0.674435,FF3D0A14-CBA5-4186-A2BF-7C625A35B578
32,140,1.0000,  -49.979169,   -0.020535,   50.000000,    0.854103,7C5AACAA-3BC2-46B3-9329-1779D8394A42
140,32,1.0000,   50.000000,    0.854103,  -49.979169,   -0.020535,1A972F71-676B-4151-9419-3E3C4690391D
34,141,1.0000,    0.002578,   11.228905,   -0.000000,  -11.125754,66137049-6B61-4B14-A036-1954EEFC7AED
141,34,1.0000,   -0.000000,  -11.125754,    0.002578,   11.228905,F7C9B019-483C-4978-B70E-A6B0259F30B7
36,142,1.0000,    0.000637,    5.555734,    0.000000,   -5.530248,00426FAC-0708-461A-84CA-87591734B6E1
142,36,1.0000,    0.000000,   -5.530248,    0.000637,    5.555734,B75FFCF7-C939-48A8-AA3F-CE2F89AF8F0D
38,37,0.9350,  157.288842,   92.603876, -157.288842,  -81.165078,D0DE8C9C-8F25-43BF-B00B-39F971ACFE19
37,38,0.9350, -157.288842,  -81.165078,  157.288842,   92.603876,065F7D64-A8FD-441C-82A2-ADD3872A72D8
40,143,1.0000,    0.004623,  -14.712187,    0.000000,   14.897123,60D6BE95-743D-447F-9091-F939F75FDDFA
143,40,1.0000,    0.000000,   14.897123,    0.004623,  -14.712187,ADB18EFC-D038-4A14-ABCD-96D668467A69
42,144,1.0000,    0.004132,   -6.120898,    0.000000,    6.224207,9EBD2A10-74CB-4E4E-98B0-E062F3458B55
144,42,1.0000,    0.000000,    6.224207,    0.004132,   -6.120898,0F3167C7-A3FE-4295-8704-C25F72DABF1E
46,145,1.0000,   -9.251248,    1.637047,    9.300000,   -0.909406,01D352DE-382B-40AA-A014-C403081FB569
145,46,1.0000,    9.300000,   -0.909406,   -9.251248,    1.637047,3C31CAAC-F563-4ADA-98F2-12D4205E4E5C
49,146,1.0000, -106.310059,   14.804087,  106.500000,   -7.207913,E5BF4159-64CC-4AAB-B6D2-6E496525E21D
146,49,1.0000,  106.500000,   -7.207913, -106.310059,   14.804087,F93C9938-AC53-4692-8AF7-4606C750370A
4,120,1.0000,    0.000598,    5.382657,    0.000000,   -5.358727,59C5E87C-DB0A-440E-88E5-DCED80C92CC5
120,4,1.0000,    0.000000,   -5.358727,    0.000598,    5.382657,2C386B8A-47CD-4C9A-BA8C-10B3A2BB4D4D
54,147,1.0000,  -33.921836,   -2.950979,   34.000000,    5.319574,AE2FB735-1298-4496-9A3E-2781AC822E0E
147,54,1.0000,   34.000000,    5.319574,  -33.921836,   -2.950979,205001A4-DE41-42F1-981E-8D986982C042
54,148,1.0000,  -34.917257,   -2.848665,   35.000000,    5.356039,0C020584-FAFC-4296-9F06-5572312E6BE3
148,54,1.0000,   35.000000,    5.356039,  -34.917257,   -2.848665,1218DE27-BA7A-4323-98FF-74DA35B42506
54,149,1.0000,  -19.984918,  -11.726153,   20.000000,   12.183176,685CC860-87B9-4F9B-9DD4-4181107CB6E5
149,54,1.0000,   20.000000,   12.183176,  -19.984918,  -11.726153,4C70722E-F4C1-4F32-8F77-68C2B72CDC2A
55,150,1.0000,    0.004481,  -14.487765,    0.000000,   14.667033,DBCC86E4-3210-4D48-9F80-31035A61D67F
150,55,1.0000,    0.000000,   14.667033,    0.004481,  -14.487765,CDCC60D6-6FBA-4D5A-817B-4B5E8D2255A9
55,151,1.0000,   -4.994356,   -1.219927,    5.000000,    1.445676,9858FE92-88BB-4CF1-B7E9-F15A6F0422F3
151,55,1.0000,    5.000000,    1.445676,   -4.994356,   -1.219927,F8B9C016-AC35-44EF-8BF8-AB68A4D53E86
56,152,1.0000,    0.001172,   -2.391854,    0.000000,    2.421164,558A25BF-B46F-49D9-9204-F048E00E53E6
152,56,1.0000,    0.000000,    2.421164,    0.001172,   -2.391854,4C8832FD-14F2-4138-82C3-235819E1A4C9
59,153,1.0000,  -94.808805,   -4.754132,   95.000000,   12.403133,82F573DF-10E5-40E3-AED2-77E437BCA072
153,59,1.0000,   95.000000,   12.403133,  -94.808805,   -4.754132,BEE7D18B-7DB3-4E4D-A130-50AEB8AA6F0C
61,154,1.0000, -199.647597,    9.249491,  200.000000,    6.768836,00441EE6-E688-4174-9D3B-E0FE03B401E2
154,61,1.0000,  200.000000,    6.768836, -199.647597,    9.249491,2F86DFDB-F956-45D5-B744-367158BE76A7
62,155,1.0000,    0.000047,   -1.507181,    0.000000,    1.509079,98E083DC-1560-436E-95B5-83E276BBC1FE
155,62,1.0000,    0.000000,    1.509079,    0.000047,   -1.507181,46695C0C-0761-4DFD-ADA0-E0F0DDF5B972
63,59,0.9600,   89.084184,   53.916934,  -89.084184,  -49.820787,D56B43BB-D304-45A3-B5E3-785C566785B7
59,63,0.9600,  -89.084184,  -49.820787,   89.084184,   53.916934,9D43FC86-6ACE-465F-9B5C-5D4D7C36A258
64,61,0.9850,  -31.933924,   -9.706093,   31.933924,   10.006990,F5DD04E3-C227-48D4-B663-08D9B55EFF51
61,64,0.9850,   31.933924,   10.006990,  -31.933924,   -9.706093,C875B8B1-5F2D-4665-A618-1525F6F027BD
65,156,1.0000, -186.678149,  -25.433174,  187.000000,   40.062785,A71E2215-6496-4322-AD40-64FAD7FE3DF8
156,65,1.0000,  187.000000,   40.062785, -186.678149,  -25.433174,DAE5AA5B-3BA3-433B-92BA-34247B7B43C2
65,66,0.9350,   25.133981,   95.540347,  -25.133981,  -92.287536,954FA634-CEEA-4615-89B3-6EAA61ED085D
66,65,0.9350,  -25.133981,  -92.287536,   25.133981,   95.540347,124DC4F7-E349-49C2-99F4-0F1BBE0C51D0
66,157,1.0000, -195.642509,   63.239057,  196.000000,  -46.989454,F1162848-A89A-4E80-ADD3-DADEA6924B9E
157,66,1.0000,  196.000000,  -46.989454, -195.642509,   63.239057,67FC3B80-D95B-492C-9634-F0C6CE75E44A
68,69,0.9350,   33.861619,   74.778374,  -33.861619,  -72.522043,BE56CCF5-D329-4E6F-B7AC-348D868C2566
69,68,0.9350,  -33.861619,  -72.522043,   33.861619,   74.778374,961F1190-0E66-4E46-A79A-539DCBF50A5D
69,158,1.0000, -149.672565,   51.125534,  150.000000,  -36.242102,669658F9-8C99-40AA-AB61-E3E2A0530BE2
158,69,1.0000,  150.000000,  -36.242102, -149.672565,   51.125534,79229E64-A38E-4464-BDCA-6EB75B68182D
69,159,1.0000,   -9.988634,   13.099266,   10.000000,  -12.582621,072E5ED9-147D-42B8-B103-DCCD53595341
159,69,1.0000,   10.000000,  -12.582621,   -9.988634,   13.099266,5BFADAD8-05D6-4F1B-8AB0-CB230CBC2A2A
6,121,1.0000,    0.001027,   -6.980356,   -0.000000,    7.021440,4A8B168D-988B-44A8-82DF-461B711ABB6A
121,6,1.0000,   -0.000000,    7.021440,    0.001027,   -6.980356,94CFA115-DC6A-4B3D-AC36-017C3730DA4E
70,160,1.0000,    0.000045,    1.475861,    0.000000,   -1.474051,7D630C20-275E-4C34-97E4-C646D664B90C
160,70,1.0000,    0.000000,   -1.474051,    0.000045,    1.475861,2180218A-AB20-4647-9510-BBCF48C1AC61
72,161,1.0000,    0.000183,    2.969313,   -0.000000,   -2.962002,16DE2C1B-62F5-4F07-96CB-396B5870FF13
161,72,1.0000,   -0.000000,   -2.962002,    0.000183,    2.969313,5356A44C-F519-4C41-B9EB-D04540D44BC2
73,162,1.0000,    0.000040,    1.382432,   -0.000000,   -1.380843,F783D49C-D805-40E5-A86B-00E1CB9B7763
162,73,1.0000,   -0.000000,   -1.380843,    0.000040,    1.382432,A553B745-6610-4FA0-9A2A-8856E29A90C0
74,163,1.0000,    0.001516,   -8.471657,   -0.000000,    8.532324,D3C5ADCC-039C-4C21-A6AA-4B32D7771FDA
163,74,1.0000,   -0.000000,    8.532324,    0.001516,   -8.471657,C7C00C3D-1B5C-4693-858D-EBB72CE8FD89
76,164,1.0000,    0.008307,  -19.638221,    0.000000,   19.970572,D7B81D09-DCFF-4ACE-80A5-4C6E451B89C1
164,76,1.0000,    0.000000,   19.970572,    0.008307,  -19.638221,34B29909-5AAE-4CCA-8FE8-E2E10C1EE282
76,165,1.0000,   -4.993058,   -1.386589,    5.000000,    1.664287,1CE324FA-28A6-4334-B833-B63ED2A195A9
165,76,1.0000,    5.000000,    1.664287,   -4.993058,   -1.386589,E24B8296-EB59-4183-AF04-993B559F854A
77,166,1.0000,    0.000115,   -2.348537,   -0.000000,    2.353151,B88A11BA-9C57-4399-B87E-476C32DA8DBE
166,77,1.0000,   -0.000000,    2.353151,    0.000115,   -2.348537,8C9370B2-BC2B-4A6E-9413-D347AA40DAEC
80,167,1.0000, -137.460298,   21.293242,  137.700000,  -10.396429,FF76AFC1-0D76-4158-8037-EDF8E762F800
167,80,1.0000,  137.700000,  -10.396429, -137.460298,   21.293242,44F7375A-09C6-4E3A-9F03-84557CBD59FD
81,80,0.9350,   -1.719701,   90.704796,    1.719701,  -87.887051,0B980F2F-F829-4AE5-9D07-132F765FB4BD
80,81,0.9350,    1.719701,  -87.887051,   -1.719701,   90.704796,2D227E0A-19E1-4CB3-A84A-6C587D61EEE6
82,168,1.0000,  -24.990496,   -4.346111,   25.000000,    4.777999,349D1526-7E87-442F-BC09-C8A839FD7D67
168,82,1.0000,   25.000000,    4.777999,  -24.990496,   -4.346111,8C86303A-4CD8-4D10-96F7-1208249E36E7
85,169,1.0000,    0.000884,   -5.259196,    0.000000,    5.282449,3F7E489E-C015-4137-9546-F7F524FAC6DA
169,85,1.0000,    0.000000,    5.282449,    0.000884,   -5.259196,D12FEE6C-1A6F-48F2-8D37-C438C124D3B7
87,170,1.0000,   -9.962665,    0.600190,   10.000000,    0.066506,2021A166-1C1B-49C7-A552-FBDA1E7451D5
170,87,1.0000,   10.000000,    0.066506,   -9.962665,    0.600190,808E65E9-FD6F-4E6B-9A36-785CE2E90066
89,171,1.0000, -201.625655,   12.672611,  202.000000,    4.337029,024C1AF0-73F3-4F29-8BE0-5C6F14F3FADE
171,89,1.0000,  202.000000,    4.337029, -201.625655,   12.672611,DBC8B3F2-A4EC-47C2-9E4E-752B88B08D06
8,122,1.0000,    0.004753,    8.630127,    0.000000,   -8.486099,B57A6655-110C-4487-A96E-608297EE51FC
122,8,1.0000,    0.000000,   -8.486099,    0.004753,    8.630127,620AA2F2-E4E8-4CEB-9182-8CDDD9A65B21
8,5,0.9850,  208.835220,  103.160281, -208.835220,  -89.570929,2A1230B2-4C48-4D92-9241-99F12510B6FE
5,8,0.9850, -208.835220,  -89.570929,  208.835220,  103.160281,95B99790-0BFD-46D1-BBD9-31FA34F10032
90,172,1.0000,    0.006947,  -17.984130,    0.000000,   18.262047,C2C4253C-6C16-4D63-A302-0BE4CC6C1A95
172,90,1.0000,    0.000000,   18.262047,    0.006947,  -17.984130,B561A521-A6BD-47DE-8EA8-27ECCD0A16E8
91,173,1.0000,    0.001318,   -4.026093,    0.000000,    4.059045,CB790DFC-E534-4DB0-9C82-613877848BAC
173,91,1.0000,    0.000000,    4.059045,    0.001318,   -4.026093,CD1A7876-741E-4147-8A46-9CB6CABD3A25
92,174,1.0000,    0.000198,   -3.072209,    0.000000,    3.080114,60904B21-FA52-443A-8A76-F7EA730C9ACE
174,92,1.0000,    0.000000,    3.080114,    0.000198,   -3.072209,1FEC9727-985E-4976-A969-3E68BA967E23
92,175,1.0000,  -29.989698,   -4.811966,   30.000000,    5.224092,DC12458A-C195-4A21-AE31-21F4EA44AAEF
175,92,1.0000,   30.000000,    5.224092,  -29.989698,   -4.811966,A25B20CF-0679-4467-B98F-CED414DE4904
99,176,1.0000,    0.000001,   -0.254676,   -0.000000,    0.254730,54813958-769F-4944-924D-93B570558305
176,99,1.0000,   -0.000000,    0.254730,    0.000001,   -0.254676,F211B008-1999-4692-B793-AAA6FC2B7A5A
